City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
345,Cap Malheureux,MU,-19.98,57.61,75.0,52,1,3.0,clear sky
346,Balkanabat,TM,39.51,54.37,94.73,10,0,9.98,clear sky
347,Osakarovka,KZ,50.56,72.57,52.34,48,21,12.95,few clouds
348,Ibra,OM,22.69,58.53,96.85,14,83,3.76,broken clouds
349,Wonosobo,ID,-7.36,109.9,91.4,55,20,8.05,few clouds
350,El Grullo,MX,19.8,-104.22,72.55,86,70,1.95,broken clouds
351,Teya,RU,60.38,92.63,59.16,76,100,10.8,overcast clouds
352,Makakilo City,US,21.35,-158.09,80.6,61,1,4.7,clear sky
353,Kamenka,RU,51.32,42.77,63.37,47,36,14.07,scattered clouds
354,Toowoomba,AU,-27.55,151.97,75.2,33,40,10.29,scattered clouds
355,Mana,GF,5.66,-53.78,77.32,89,1,8.61,clear sky
356,Aliwal North,ZA,-30.69,26.71,60.55,47,0,4.25,clear sky
357,Vila Velha,BR,-20.33,-40.29,66.2,93,0,4.7,clear sky
358,Camacha,PT,33.08,-16.33,71.6,78,20,10.29,few clouds
359,Coburg,DE,50.27,10.97,62.01,81,96,2.77,overcast clouds
360,College,US,64.86,-147.8,51.8,81,75,4.7,broken clouds
361,Pisco,PE,-13.7,-76.22,54.0,87,0,3.36,clear sky
362,Znamenskoye,RU,57.13,73.83,48.61,90,100,12.73,light rain
363,Port Shepstone,ZA,-30.74,30.45,66.54,64,0,8.75,clear sky
364,Carballo,ES,43.21,-8.69,66.2,100,0,3.36,fog
365,Bayan,CN,46.08,127.4,62.01,89,93,21.25,overcast clouds
366,Faanui,PF,-16.48,-151.75,77.76,80,28,19.73,light rain
367,Tagusao,PH,9.19,117.81,87.62,63,18,3.58,few clouds
368,Narsaq,GL,60.92,-46.05,42.8,93,100,6.93,light rain
369,Verkh-Usugli,RU,52.7,115.17,67.19,49,98,11.7,overcast clouds
370,General Roca,AR,-39.03,-67.58,44.6,55,7,4.7,clear sky
371,Kosh-Agach,RU,50.0,88.67,54.57,59,99,3.04,overcast clouds
372,Souillac,MU,-20.52,57.52,69.8,73,75,17.22,broken clouds
373,Pocoes,BR,-14.53,-40.37,59.14,97,100,4.09,overcast clouds
374,Sibolga,ID,1.74,98.78,87.12,61,25,6.89,light rain
375,Sioux Lookout,CA,50.1,-91.92,48.2,87,90,12.75,overcast clouds
376,Buchanan,LR,5.88,-10.05,77.0,94,75,4.7,light intensity drizzle
377,Agustin Codazzi,CO,10.03,-73.24,73.67,88,100,3.09,overcast clouds
378,Indianola,US,41.36,-93.56,61.0,55,1,3.36,clear sky
379,Thunder Bay,CA,48.4,-89.32,48.2,87,20,10.29,few clouds
380,Laurel,US,39.1,-76.85,75.99,94,40,9.04,light rain
381,Chegem,RU,43.28,43.13,69.01,72,0,2.24,clear sky
382,Juruti,BR,-2.15,-56.09,77.86,67,61,3.09,broken clouds
383,Pemba,MZ,-12.97,40.52,71.6,68,20,12.75,few clouds
384,Zhanakorgan,KZ,43.91,67.25,84.09,29,0,11.34,clear sky
385,Sitka,US,57.05,-135.33,53.6,81,90,8.05,light rain
386,Aklavik,CA,68.22,-135.01,50.0,71,75,8.05,broken clouds
387,Port Moresby,PG,-9.44,147.18,84.2,74,40,23.04,haze
388,Disna,BY,55.57,28.2,58.17,81,89,6.64,overcast clouds
389,Coquimbo,CL,-29.95,-71.34,51.8,93,99,10.29,overcast clouds
390,Mporokoso,ZM,-9.37,30.12,66.88,46,0,11.23,clear sky
391,Vrangel,RU,42.73,133.08,71.28,80,0,11.01,clear sky
392,Dalby,AU,-27.18,151.27,75.2,33,40,10.29,scattered clouds
393,Pangnirtung,CA,66.15,-65.71,43.88,68,100,1.12,overcast clouds
394,Daru,PG,-9.08,143.21,78.21,82,98,17.38,overcast clouds
395,Margate,GB,51.38,1.39,61.0,85,44,1.99,scattered clouds
396,Kangavar,IR,34.5,47.97,66.2,32,20,6.93,few clouds
397,Manjacaze,MZ,-24.71,33.88,68.61,66,4,5.01,clear sky
398,Diego De Almagro,CL,-26.37,-70.05,48.22,61,23,1.72,few clouds
399,Strezhevoy,RU,60.73,77.59,46.4,75,90,8.95,overcast clouds
400,Ambovombe,MG,-25.17,46.08,67.08,63,89,17.49,overcast clouds
401,Maragogi,BR,-9.01,-35.22,72.61,87,81,11.65,broken clouds
402,Hukuntsi,BW,-24.0,21.75,69.96,39,76,8.25,broken clouds
403,Codrington,AU,-38.27,141.97,56.46,77,97,11.95,overcast clouds
404,Ankazoabo,MG,-22.28,44.52,70.63,31,0,9.1,clear sky
405,Kununurra,AU,-15.77,128.73,98.6,22,40,5.82,scattered clouds
406,Nabire,ID,-3.37,135.48,85.66,68,78,4.65,broken clouds
407,Saint-Francois,FR,46.42,3.91,52.0,93,0,2.55,clear sky
408,Tahoua,NE,14.89,5.27,77.0,94,20,8.37,few clouds
409,Shelburne,CA,44.08,-80.2,57.2,71,1,5.82,clear sky
410,Leningradskiy,RU,69.38,178.42,34.84,88,100,10.22,overcast clouds
411,Amapa,BR,1.0,-52.0,71.02,97,11,3.04,few clouds
412,Port Blair,IN,11.67,92.75,87.15,66,68,1.68,broken clouds
413,Fort Myers Beach,US,26.45,-81.95,78.01,100,1,3.36,clear sky
414,Venice,US,27.1,-82.45,81.0,94,75,3.36,broken clouds
415,Teguise,ES,29.06,-13.56,69.8,83,21,6.93,few clouds
416,Shetpe,KZ,44.17,52.12,76.71,32,95,7.67,overcast clouds
417,Vaasa,FI,63.1,21.62,59.0,93,75,10.29,shower rain
418,Puerto Ayacucho,VE,5.66,-67.62,74.73,90,97,2.93,overcast clouds
419,Lamani,HN,14.2,-87.62,66.2,93,90,0.45,overcast clouds
420,Yuncheng,CN,35.02,110.99,89.89,18,0,3.67,clear sky
421,Virginia Beach,US,36.85,-75.98,84.2,66,1,9.17,clear sky
422,Derzhavinsk,KZ,51.1,66.32,55.06,47,0,15.48,clear sky
423,Cockburn Town,TC,21.46,-71.14,82.4,80,50,18.43,scattered clouds
424,Yabrud,SY,33.97,36.66,84.0,26,0,1.52,clear sky
425,Kiama,AU,-34.68,150.87,69.01,63,100,5.99,overcast clouds
426,Romita,MX,20.87,-101.52,68.0,64,5,9.17,clear sky
427,Sept-Iles,CA,50.2,-66.38,53.01,100,75,8.05,broken clouds
428,Buraydah,SA,26.33,43.98,86.0,37,14,8.05,few clouds
429,Sterling,US,39.01,-77.43,75.0,94,1,8.16,light rain
430,Alta Floresta,BR,-9.88,-56.09,72.48,43,12,3.85,few clouds
431,Svetlogorsk,BY,52.63,29.73,58.95,86,100,8.19,light rain
432,Bambous Virieux,MU,-20.34,57.76,75.0,73,75,17.22,broken clouds
433,Marquette,US,46.53,-87.63,54.0,78,13,1.01,few clouds
434,West Wendover,US,40.74,-114.07,75.2,19,1,3.36,clear sky
435,Richards Bay,ZA,-28.78,32.04,67.35,72,0,9.24,clear sky
436,Mount Gambier,AU,-37.83,140.77,59.0,72,75,19.46,light intensity shower rain
437,San Quintin,MX,30.48,-115.95,70.77,80,0,9.08,clear sky
438,Grootfontein,NA,-19.57,18.12,67.48,54,84,9.8,broken clouds
439,Jiwani,PK,25.05,61.74,84.58,61,8,3.87,clear sky
440,Penzance,GB,50.12,-5.54,57.0,100,75,4.7,fog
441,Dulce Nombre De Culmi,HN,15.1,-85.53,70.81,93,100,0.65,overcast clouds
442,Gat,IL,31.61,34.76,93.99,81,30,2.64,scattered clouds
443,Puerto Carreno,CO,6.19,-67.49,76.19,89,100,3.36,overcast clouds
444,Pitimbu,BR,-7.47,-34.81,71.6,100,75,5.82,broken clouds
445,Shimoda,JP,34.67,138.95,89.6,75,20,17.22,few clouds
446,Prince Albert,CA,53.2,-105.77,50.0,93,90,4.7,overcast clouds
447,Talnakh,RU,69.49,88.4,42.8,81,40,35.79,scattered clouds
448,Monte Escobedo,MX,22.3,-103.58,57.33,62,94,7.16,overcast clouds
449,Monrovia,LR,6.3,-10.8,77.0,94,75,4.7,light intensity drizzle
450,Ojinaga,MX,29.57,-104.42,86.0,27,1,6.93,clear sky
451,Chebsara,RU,59.2,38.84,57.2,76,20,6.71,few clouds
452,Antalaha,MG,-14.9,50.28,74.62,59,7,10.96,clear sky
453,Shimanovsk,RU,52.0,127.7,62.04,86,98,14.54,light rain
454,Gamba,GA,-2.65,10.0,74.21,87,100,7.72,overcast clouds
455,Otjimbingwe,NA,-22.35,16.13,70.59,32,48,3.87,scattered clouds
456,Olinda,BR,-8.01,-34.86,77.0,78,75,11.41,broken clouds
457,Hornepayne,CA,49.21,-84.77,44.28,88,52,10.78,broken clouds
458,Tilichiki,RU,60.47,166.1,48.31,54,5,23.44,clear sky
459,Half Moon Bay,US,37.46,-122.43,61.0,93,90,3.36,overcast clouds
460,Trinidad,BO,-14.83,-64.9,72.55,49,8,3.87,clear sky
461,Kiruna,SE,67.86,20.23,50.0,100,100,3.36,heavy intensity drizzle
462,Kashan,IR,33.98,51.44,80.6,14,0,3.29,clear sky
463,Phoenix,US,33.45,-112.07,98.6,19,1,6.62,clear sky
464,Guisa,CU,20.25,-76.54,77.0,83,75,8.05,broken clouds
465,Eston,CA,51.15,-108.75,50.0,71,75,10.29,broken clouds
466,Khuchni,RU,41.95,47.95,75.99,46,87,4.47,overcast clouds
467,Dolgoye,RU,52.8,37.22,62.56,43,100,14.54,overcast clouds
468,Cabedelo,BR,-6.98,-34.83,71.6,100,75,5.82,broken clouds
469,Bago,MM,17.34,96.48,89.22,67,94,3.74,overcast clouds
470,Kyotera,UG,-0.62,31.52,75.92,48,66,5.21,broken clouds
471,Sumter,US,28.71,-82.08,81.0,91,53,1.01,broken clouds
472,Coruripe,BR,-10.13,-36.18,71.74,80,45,9.71,scattered clouds
473,Ponta Delgada,PT,37.73,-25.67,69.8,88,20,12.75,few clouds
474,Nyurba,RU,63.28,118.33,64.74,49,57,4.88,broken clouds
475,Pemangkat,ID,1.17,108.97,79.47,81,96,3.31,overcast clouds
476,Sovetskiy,RU,61.36,63.58,52.97,52,63,10.49,broken clouds
477,Mogadishu,SO,2.04,45.34,78.8,69,75,14.99,broken clouds
478,Kirakira,SB,-10.45,161.92,80.28,82,100,16.96,overcast clouds
479,Kargil,IN,34.57,76.1,63.97,29,0,3.44,clear sky
480,Mancio Lima,BR,-7.61,-72.9,73.78,78,45,2.33,scattered clouds
481,Gambela,ET,8.25,34.58,76.28,76,75,0.72,broken clouds
482,Yaounde,CM,3.87,11.52,69.8,100,75,1.12,thunderstorm with light rain
483,Natal,BR,-5.79,-35.21,71.6,94,40,5.82,scattered clouds
484,La Plata,AR,-34.92,-57.95,51.01,87,17,1.99,few clouds
485,Waddan,LY,29.16,16.14,79.95,39,0,8.99,clear sky
486,Tawau,MY,4.25,117.89,89.6,66,20,9.17,few clouds
487,Manta,EC,-0.95,-80.73,71.6,88,90,4.7,overcast clouds
488,Uttaradit,TH,17.67,100.5,87.8,74,20,4.7,few clouds
489,Mayo,US,38.89,-76.51,75.99,100,90,9.08,overcast clouds
490,Brae,GB,60.4,-1.35,53.6,87,75,31.09,light rain
491,Cherskiy,RU,68.75,161.3,41.13,72,95,11.36,overcast clouds
492,Broome,US,42.25,-75.83,63.0,93,1,4.7,clear sky
493,Arlit,NE,18.74,7.39,85.86,52,99,3.74,overcast clouds
494,Saquena,PE,-4.67,-73.52,73.53,87,85,0.69,overcast clouds
495,Naryan-Mar,RU,67.67,53.09,54.99,72,19,6.22,few clouds
496,Priiskovyy,RU,51.93,116.63,69.75,47,100,17.47,overcast clouds
497,Atbasar,KZ,51.8,68.33,51.46,56,22,15.61,few clouds
498,Castro,BR,-24.79,-50.01,61.05,66,0,3.6,clear sky
499,Hays,US,30.05,-98.03,75.0,98,97,1.48,overcast clouds
500,Huilong,CN,31.81,121.66,91.0,40,75,5.01,broken clouds
501,Milkovo,RU,54.72,158.62,61.38,63,53,5.17,broken clouds
502,Srednekolymsk,RU,67.45,153.68,45.16,57,69,7.67,broken clouds
503,Novoukrainskiy,RU,44.9,38.05,78.01,88,52,8.95,broken clouds
504,Xining,CN,36.62,101.77,73.54,32,0,2.86,clear sky
505,Yumen,CN,40.28,97.2,86.81,11,60,8.46,light rain
506,Kandi,BJ,11.13,2.94,70.88,98,29,4.16,scattered clouds
507,Sobolevo,RU,54.43,31.9,63.07,95,100,2.06,light rain
508,Quatre Cocos,MU,-20.21,57.76,75.0,73,75,17.22,broken clouds
509,Lethem,GY,3.38,-59.8,74.82,88,31,5.55,scattered clouds
510,Norman Wells,CA,65.28,-126.83,48.2,87,75,4.7,broken clouds
511,Mecca,SA,21.43,39.83,104.16,14,32,8.9,scattered clouds
512,Malakal,SS,9.53,31.66,73.89,89,100,2.24,overcast clouds
513,Fomboni,KM,-12.28,43.74,75.58,78,53,19.22,light rain
514,Mantua,IT,45.17,10.78,63.0,90,5,1.01,clear sky
515,Rawlins,US,41.79,-107.24,59.0,30,1,4.7,clear sky
516,Sabha,LY,27.04,14.43,81.97,16,0,10.47,clear sky
517,Hovd,MN,48.01,91.64,70.34,32,100,8.23,overcast clouds
518,Polewali,ID,-3.43,119.34,86.32,69,25,7.29,scattered clouds
519,Jinchang,CN,38.5,102.17,78.53,17,3,7.99,clear sky
520,Claveria,PH,18.61,121.08,87.19,68,80,12.03,broken clouds
521,Karratha,AU,-20.74,116.85,87.98,14,13,10.29,few clouds
522,Praia Da Vitoria,PT,38.73,-27.07,73.99,88,75,4.09,broken clouds
523,Namibe,AO,-15.2,12.15,63.0,70,65,1.1,broken clouds
524,Odweyne,SO,9.41,45.06,79.21,37,3,23.2,clear sky
525,Rehoboth,NA,-23.32,17.08,66.31,26,25,7.16,scattered clouds
526,Sananduva,BR,-27.95,-51.81,56.73,97,99,2.51,overcast clouds
527,Mugur-Aksy,RU,50.35,90.5,55.45,54,100,4.85,overcast clouds
528,Wattegama,LK,6.8,81.48,91.4,59,75,8.05,broken clouds
529,Sinnamary,GF,5.38,-52.95,78.04,86,2,8.28,clear sky
530,Khovu-Aksy,RU,51.13,93.6,63.5,56,100,6.62,moderate rain
531,Westport,US,41.14,-73.36,71.6,94,90,5.17,overcast clouds
532,Washougal,US,45.58,-122.35,75.99,50,1,4.7,clear sky
533,Ust-Maya,RU,60.42,134.53,65.23,49,100,7.45,overcast clouds
534,Port-Gentil,GA,-0.72,8.78,75.2,88,40,13.78,scattered clouds
535,Bijni,IN,26.5,90.7,91.4,64,15,9.89,few clouds
536,Puerto Del Rosario,ES,28.5,-13.86,69.8,83,6,6.93,clear sky
537,Matamoros,MX,25.53,-103.25,73.99,69,70,5.06,broken clouds
538,Ostrovnoy,RU,68.05,39.51,56.55,69,5,16.96,clear sky
539,Raton,US,36.9,-104.44,60.8,44,1,9.17,clear sky
540,Denpasar,ID,-8.65,115.22,82.71,71,30,10.76,scattered clouds
541,Borba,BR,-4.39,-59.59,77.4,62,13,1.43,few clouds
542,Petropavlovsk-Kamchatskiy,RU,53.05,158.65,60.8,77,62,13.42,broken clouds
543,Itoman,JP,26.12,127.67,82.4,88,75,11.41,broken clouds
544,Hobyo,SO,5.35,48.53,80.83,63,95,25.12,overcast clouds
545,South Venice,US,27.05,-82.42,79.0,94,75,3.36,broken clouds
546,Huarmey,PE,-10.07,-78.15,59.02,85,53,6.91,broken clouds
547,Mpanda,TZ,-6.37,31.04,73.99,38,0,5.41,clear sky
548,Dhidhdhoo,MV,6.88,73.1,79.79,87,100,16.11,overcast clouds
549,Junction City,US,39.03,-96.83,62.01,72,1,7.0,clear sky
550,Conakry,GN,9.54,-13.68,76.84,85,100,5.35,moderate rain
551,Colomi,BO,-17.35,-65.87,41.47,87,46,1.1,scattered clouds
552,Albert,FR,50.0,2.65,64.4,93,90,6.93,overcast clouds
553,Fortuna,US,40.6,-124.16,57.99,100,90,3.36,overcast clouds
554,Kanniyakumari,IN,8.08,77.57,84.51,72,0,12.41,clear sky
555,Baindur,IN,13.87,74.63,85.89,70,100,5.84,overcast clouds
556,Pangkalanbuun,ID,-2.68,111.62,89.55,60,69,3.49,light rain
557,Campos Novos,BR,-27.4,-51.23,59.49,100,81,1.77,broken clouds
558,Chamonix-Mont-Blanc,FR,45.92,6.87,53.6,100,16,2.3,few clouds
559,Nchelenge,ZM,-9.35,28.73,72.63,45,0,3.44,clear sky
560,Savonlinna,FI,61.87,28.88,60.8,87,75,10.29,broken clouds
561,Santa Marta,CO,11.24,-74.2,75.99,88,100,1.01,overcast clouds
562,Lavrentiya,RU,65.58,-171.0,40.75,80,100,4.27,overcast clouds
563,Nampula,MZ,-15.12,39.27,64.4,72,40,11.41,scattered clouds
564,Chernihiv,UA,51.0,32.0,66.15,89,100,8.08,light rain
565,Kahului,US,20.89,-156.47,84.2,51,20,14.99,few clouds
566,Skelleftea,SE,64.75,20.95,57.99,93,75,2.24,light rain
567,Saint-Denis,FR,48.92,2.33,66.99,77,8,3.36,clear sky
568,Aracati,BR,-4.56,-37.77,73.04,74,36,8.9,scattered clouds
569,Prince Rupert,CA,54.32,-130.32,53.6,100,90,2.24,overcast clouds
570,Ozernovskiy,RU,51.5,156.52,52.21,82,100,8.1,overcast clouds
571,Antofagasta,CL,-23.65,-70.4,55.4,76,90,4.7,overcast clouds
572,Areosa,PT,41.72,-8.86,68.0,72,0,3.36,clear sky
573,Haines Junction,CA,60.75,-137.51,39.42,83,17,4.79,few clouds
574,Bilma,NE,18.69,12.92,86.54,49,71,4.25,broken clouds
575,Sechura,PE,-5.56,-80.82,60.78,81,49,9.13,scattered clouds
576,Sao Gabriel Da Cachoeira,BR,-0.13,-67.09,72.97,96,45,1.63,scattered clouds
577,Vestmannaeyjar,IS,63.44,-20.27,44.47,75,24,32.35,few clouds
578,Parambu,BR,-6.21,-40.69,66.51,55,54,5.82,broken clouds
579,Palora,EC,-1.7,-77.93,63.82,95,97,2.93,light rain
580,Saint Anthony,US,45.02,-93.22,57.2,62,1,4.7,clear sky
581,Srinagar,IN,34.08,74.82,77.77,56,0,1.83,clear sky
582,Lorengau,PG,-2.02,147.27,85.28,72,90,8.5,overcast clouds
583,Vytegra,RU,61.01,36.45,57.33,75,100,11.45,overcast clouds
584,Yar-Sale,RU,66.83,70.83,51.04,59,12,17.85,few clouds
585,Cortez,US,37.35,-108.59,63.0,36,1,8.05,clear sky
586,Da Lat,VN,11.95,108.44,74.39,78,67,4.68,broken clouds
587,Pundaguitan,PH,6.37,126.17,84.83,68,71,5.35,broken clouds
588,Terrace Bay,CA,48.78,-87.1,49.68,76,5,19.62,clear sky
589,Maniitsoq,GL,65.42,-52.9,45.18,80,100,19.06,light rain
590,Makokou,GA,0.57,12.86,70.27,96,100,3.76,overcast clouds
591,Erenhot,CN,43.65,111.98,72.88,35,14,17.98,few clouds
592,Kutahya,TR,39.42,29.98,66.2,59,0,1.12,clear sky
593,Voloshka,RU,61.33,40.09,57.18,70,46,8.16,scattered clouds
594,Piedade,BR,-23.71,-47.43,71.01,47,0,1.01,clear sky
595,Ketchikan,US,55.34,-131.65,55.4,93,90,4.7,overcast clouds
596,Cururupu,BR,-1.83,-44.87,74.44,92,3,4.18,clear sky
597,Gilbues,BR,-9.83,-45.34,70.05,50,100,8.41,overcast clouds
598,Woodward,US,36.43,-99.39,71.01,59,1,6.93,clear sky
599,Olga,RU,43.74,135.29,74.66,68,9,10.02,clear sky
600,Namatanai,PG,-3.67,152.43,83.12,76,100,7.54,light rain
601,Utica,US,43.1,-75.23,64.99,82,20,5.82,few clouds
602,Sungaipenuh,ID,-2.08,101.38,73.96,85,70,1.39,broken clouds
603,Timmins,CA,48.47,-81.33,51.8,76,75,9.17,broken clouds
604,Cananea,MX,30.95,-110.3,72.0,44,20,3.71,few clouds
605,Sangar,RU,63.92,127.47,59.7,71,99,5.26,overcast clouds
606,Nauta,PE,-4.51,-73.58,73.63,89,83,0.87,broken clouds
607,Uruacu,BR,-14.52,-49.14,66.49,46,10,3.65,clear sky
608,Padang,ID,-0.95,100.35,82.11,74,47,4.03,scattered clouds
609,Corning,US,42.14,-77.05,64.0,100,1,4.7,clear sky
610,Gorontalo,ID,0.54,123.06,82.18,74,94,4.7,overcast clouds
611,Diamantino,BR,-14.41,-56.45,72.25,33,3,3.27,clear sky
612,Aleksandrov Gay,RU,50.15,48.57,64.67,46,0,12.95,clear sky
613,Saint-Augustin,CA,51.23,-58.65,52.27,88,28,4.72,scattered clouds
614,Erzin,TR,36.96,36.2,89.01,51,0,1.99,clear sky
615,Urumqi,CN,43.8,87.6,80.01,41,100,4.47,overcast clouds
616,Emerald,AU,-23.53,148.17,82.4,32,40,9.17,scattered clouds
617,Lipin Bor,RU,60.26,37.98,58.39,75,88,12.77,overcast clouds
618,Gillette,US,44.29,-105.5,64.99,50,1,4.81,clear sky
619,Kiunga,PG,-6.12,141.29,82.89,92,86,3.4,heavy intensity rain
620,Suoyarvi,RU,62.08,32.35,58.5,89,100,7.49,overcast clouds
621,Chimoio,MZ,-19.12,33.48,57.2,100,75,10.29,broken clouds
622,Dudinka,RU,69.41,86.18,42.8,81,40,35.79,scattered clouds
623,Suihua,CN,46.64,127.0,61.05,83,100,25.23,light rain
624,Maamba,ZM,-17.37,27.15,70.56,52,0,3.62,clear sky
625,Ewa Beach,US,21.32,-158.01,80.6,61,1,4.7,clear sky
626,Bagdarin,RU,54.43,113.6,66.43,55,91,4.79,overcast clouds
627,Vernon,CA,50.26,-119.27,60.8,72,1,2.24,clear sky
628,Lagoa,PT,39.05,-27.98,73.78,78,98,8.97,overcast clouds
629,Lesnoy,RU,57.62,63.08,51.66,66,22,11.7,few clouds
630,Carauari,BR,-4.88,-66.9,74.5,86,58,1.34,broken clouds
631,Mabaruma,GY,8.2,-59.78,72.46,98,100,1.97,overcast clouds
632,Xiongzhou,CN,25.12,114.3,94.26,46,57,1.28,light rain
633,Benguela,AO,-12.58,13.41,69.64,88,56,1.9,broken clouds
634,Kaposmero,HU,46.36,17.7,61.0,93,0,2.24,clear sky
635,Williams Lake,CA,52.14,-122.14,55.4,82,75,3.36,broken clouds
636,Quang Ngai,VN,15.12,108.8,88.48,64,100,8.32,overcast clouds
637,Vaitape,PF,-16.52,-151.75,78.58,78,26,19.69,light rain
638,Chabahar,IR,25.29,60.64,91.4,59,28,6.93,scattered clouds
639,Wellington,NZ,-41.29,174.78,53.6,71,95,24.16,overcast clouds
640,Tautira,PF,-17.73,-149.15,78.8,57,20,3.36,few clouds
641,Mae Sot,TH,16.72,98.57,89.6,66,40,2.24,scattered clouds
642,Turukhansk,RU,65.82,87.98,60.51,47,0,11.21,clear sky
643,Makhinjauri,GE,41.67,41.69,77.0,50,0,16.11,clear sky
644,Alyangula,AU,-13.85,136.42,86.0,58,0,9.17,clear sky
645,Excelsior Springs,US,39.34,-94.23,60.01,100,1,4.92,clear sky
646,Limbang,MY,4.75,115.0,87.8,74,75,10.29,broken clouds
647,Salym,RU,60.06,71.48,48.72,83,100,12.53,overcast clouds
648,Tazovskiy,RU,67.47,78.7,50.34,62,10,19.84,clear sky
649,Raglan,NZ,-37.8,174.88,55.0,57,22,5.01,few clouds
650,Birao,CF,10.28,22.79,73.94,92,79,4.12,light rain
651,Bridlington,GB,54.08,-0.19,54.0,87,77,9.17,broken clouds
652,Bukama,CD,-9.2,25.85,81.5,33,0,2.26,clear sky
653,Beloha,MG,-25.17,45.05,66.2,60,90,14.83,overcast clouds
654,Gevrai,IN,19.27,75.75,88.48,55,9,7.27,clear sky
655,Norden,DE,53.6,7.2,59.0,93,75,4.7,broken clouds
656,Zorritos,PE,-3.68,-80.68,67.93,69,70,2.71,broken clouds
657,Sal Rei,CV,16.18,-22.92,78.8,94,40,10.29,scattered clouds
658,Yorosso,ML,12.35,-4.78,71.19,97,93,5.68,overcast clouds
659,Senanga,ZM,-16.12,23.27,69.75,37,0,10.2,clear sky
660,Belmonte,BR,-15.86,-38.88,66.2,93,40,3.36,scattered clouds
661,Tsiroanomandidy,MG,-18.77,46.03,73.49,48,0,3.15,clear sky
662,Jhawarian,PK,32.36,72.62,89.1,62,24,8.32,few clouds
663,Wenling,CN,28.37,121.36,90.0,57,11,4.0,few clouds
664,Maracaibo,VE,10.63,-71.64,80.2,78,100,5.23,overcast clouds
665,Manzhouli,CN,49.6,117.43,60.4,62,100,20.04,light rain
666,Pacific Grove,US,36.62,-121.92,61.0,93,1,4.27,clear sky
667,Mangrol,IN,21.12,70.12,85.41,71,5,4.38,clear sky
668,Moranbah,AU,-22.0,148.05,76.87,42,65,10.67,broken clouds
669,Menongue,AO,-14.66,17.69,65.32,34,0,6.73,clear sky
670,Sault Sainte Marie,CA,46.52,-84.33,55.4,76,75,10.29,broken clouds
671,Sisimiut,GL,66.94,-53.67,45.61,56,100,4.34,overcast clouds
672,Buluang,PH,13.31,123.34,89.38,60,50,5.64,scattered clouds
673,Kayerkan,RU,69.35,87.76,42.8,81,40,35.79,scattered clouds
674,Yabelo,ET,4.88,38.08,63.01,65,52,6.6,broken clouds
675,Vrnograc,BA,45.16,15.95,54.0,93,0,3.36,clear sky
676,Los Llanos De Aridane,ES,28.66,-17.92,71.6,78,20,8.05,few clouds
677,Honiara,SB,-9.43,159.95,75.2,100,90,8.05,light rain
678,Itarema,BR,-2.92,-39.92,76.96,80,5,16.35,clear sky
679,Yining,CN,29.04,114.56,84.69,45,95,6.15,overcast clouds
680,Malatya,TR,38.5,38.0,78.8,31,0,3.36,clear sky
681,Puerto Penasco,MX,31.32,-113.53,89.01,70,0,1.01,clear sky
682,Segou,ML,13.43,-6.22,75.42,86,100,2.68,overcast clouds
683,Butia,BR,-30.12,-51.96,54.19,94,91,1.28,overcast clouds
684,Dicabisagan,PH,17.08,122.42,87.17,71,71,6.04,heavy intensity rain
685,Saint-Joseph,RE,-21.37,55.62,71.01,73,75,5.82,broken clouds
686,Sageata,RO,45.1,26.98,64.4,93,90,5.82,moderate rain
687,Asaba,NG,6.2,6.73,74.28,94,100,2.91,light rain
688,Karaton,ID,-6.34,106.1,91.4,55,40,17.22,scattered clouds
